機關名稱,OID,電話,地址,DN,,,,,,,,,
台灣電力股份有限公司苗栗區營業處,2.16.886.101.20003.20007.20127.20022,037-266911,苗栗縣苗栗市為公路236號,ou=苗栗區營業處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司金門區營業處,2.16.886.101.20003.20007.20127.20023,082-325506,金門縣金城鎮民生路70號,ou=金門區營業處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司馬祖區營業處,2.16.886.101.20003.20007.20127.20024,0836-26300,連江縣南竿鄉介壽村259號,ou=馬祖區營業處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司萬大發電廠,2.16.886.101.20003.20007.20127.20025,049-2974166,南投縣仁愛鄉親愛村大安路1號,ou=萬大發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司大觀發電廠,2.16.886.101.20003.20007.20127.20026,049-2774016,南投縣水里鄉車埕村明潭巷73號,ou=大觀發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司明潭發電廠,2.16.886.101.20003.20007.20127.20027,049-2776605,南投縣水里鄉車埕村民權巷125號,ou=明潭發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司東部發電廠,2.16.886.101.20003.20007.20127.20028,03-8350161,花蓮縣花蓮市自由街136號,ou=東部發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司蘭陽發電廠,2.16.886.101.20003.20007.20127.20029,03-9892317,宜蘭縣3星鄉天山村電力25號,ou=蘭陽發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司桂山發電廠,2.16.886.101.20003.20007.20127.20030,02-26667223,新北縣新店區桂山路37號,ou=桂山發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司石門發電廠,2.16.886.101.20003.20007.20127.20031,03-4712331,桃園縣龍潭鄉太平村石門寮,ou=石門發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司曾文發電廠,2.16.886.101.20003.20007.20127.20032,06-5752034,台南縣楠西鄉密枝村133號,ou=曾文發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司大甲溪發電廠,2.16.886.101.20003.20007.20127.20033,04-25941574,台中縣和平鄉天輪村東關路2段91號,ou=大甲溪發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司卓蘭發電廠,2.16.886.101.20003.20007.20127.20034,04-25921293,苗栗縣卓蘭鎮景山里電廠1號,ou=卓蘭發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司高屏發電廠,2.16.886.101.20003.20007.20127.20035,07-6851079,高雄縣美濃鎮獅山里竹門20號,ou=高屏發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司深澳發電廠,2.16.886.101.20003.20007.20127.20036,02-24968311,新北市瑞芳區台電新村26號,ou=深澳發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司林口發電廠,2.16.886.101.20003.20007.20127.20037,02-26062221,新北市林口區下福村139號之1,ou=林口發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司南部發電廠,2.16.886.101.20003.20007.20127.20038,07-3367801,高雄市前鎮區成功二路5號,ou=南部發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司大林發電廠,2.16.886.101.20003.20007.20127.20039,07-8711151,高雄市小港區海澄里大林路3號,ou=大林發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司興達發電廠,2.16.886.101.20003.20007.20127.20040,07-6912811,高雄縣永安鄉鹽田村興達路6號,ou=興達發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司第一核能發電廠,2.16.886.101.20003.20007.20127.20041,02-26383501,新北市石門區乾華村小坑12號,ou=第一核能發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司第二核能發電廠,2.16.886.101.20003.20007.20127.20042,02-24985990,新北市萬里區野柳村8斗60號,ou=第二核能發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司第三核能發電廠,2.16.886.101.20003.20007.20127.20043,08-8893470,屏東縣恆春鎮南灣路387號,ou=第三核能發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司協和發電廠,2.16.886.101.20003.20007.20127.20045,02-24248111,基隆市文化路80號,ou=協和發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司通霄發電廠,2.16.886.101.20003.20007.20127.20046,037-752054,苗栗縣通霄鎮海濱路1之31號,ou=通霄發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司台中發電廠,2.16.886.101.20003.20007.20127.20047,04-26302123,台中縣龍井鄉麗水村龍昌路1號,ou=台中發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司大潭發電廠,2.16.886.101.20003.20007.20127.20048,03-4737767,桃園縣觀音鄉大潭村電廠路1號,ou=大潭發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司尖山發電廠,2.16.886.101.20003.20007.20127.20049,06-9920660,澎湖縣湖西鄉尖山村29之2號,ou=尖山發電廠,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司台北供電區營運處,2.16.886.101.20003.20007.20127.20050,02-29344125,台北市景美區景隆街21號,ou=台北供電區營運處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司新桃供電區營運處,2.16.886.101.20003.20007.20127.20051,03-5770766,新竹市光復路1段681號,ou=新桃供電區營運處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司台中供電區營運處,2.16.886.101.20003.20007.20127.20052,04-23335627,台中縣霧峰鄉甲寅村民生193號,ou=台中供電區營運處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司嘉南供電區營運處,2.16.886.101.20003.20007.20127.20053,06-6563711,台南縣新營市太子路137號,ou=嘉南供電區營運處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司高屏供電區營運處,2.16.886.101.20003.20007.20127.20054,07-3214110,高雄市三民區康平街192號,ou=高屏供電區營運處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司花東供電區營運處,2.16.886.101.20003.20007.20127.20055,03-8230023,花蓮縣新城鄉嘉新村嘉南一街1號,ou=花東供電區營運處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司訓練所,2.16.886.101.20003.20007.20127.20057,02-26667216,新北市新店區新烏路3段81號,ou=訓練所,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司放射試驗室,2.16.886.101.20003.20007.20127.20058,02-26381068,新北市石門區乾華村小坑12號,ou=放射試驗室,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司南部資料處理中心,2.16.886.101.20003.20007.20127.20059,07-5216201,高雄市鼓山二路39號,ou=南部資料處理中心,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司中部資料處理中心,2.16.886.101.20003.20007.20127.20060,04-7254890,彰化縣彰化市中山路2段418號7樓,ou=中部資料處理中心,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司電力修護處,2.16.886.101.20003.20007.20127.20062,02-27853199,台北市南港區向陽路80號,ou=電力修護處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司電力修護處南部分處,2.16.886.101.20003.20007.20127.20062.20001,07-2510195,高雄市三民區市中一路407號,ou=電力修護處南部分處,ou=電力修護處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
台灣電力股份有限公司電力修護處中部分處,2.16.886.101.20003.20007.20127.20062.20002,04-7363666,彰化縣彰化市金馬路2段643號,ou=電力修護處中部分處,ou=電力修護處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
台灣電力股份有限公司電力通信處,2.16.886.101.20003.20007.20127.20063,02-23651234,台北市羅斯福路3段242號副6樓,ou=電力通信處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司綜合研究所,2.16.886.101.20003.20007.20127.20064,02-83695758,台北市羅斯福路4段198號,ou=綜合研究所,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司綜合施工處,2.16.886.101.20003.20007.20127.20065,02-29340505,台北市文山區景隆街22號,ou=綜合施工處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司核能火力發電工程處,2.16.886.101.20003.20007.20127.20067,02-23910241,台北市和平東路1段39號,ou=核能火力發電工程處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司核能火力發電工程處北部施工處,2.16.886.101.20003.20007.20127.20067.20002,03-4737767,桃園縣觀音鄉大潭村6鄰電廠路1號,ou=北部施工處,ou=核能火力發電工程處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
台灣電力股份有限公司核能火力發電工程處龍門施工處,2.16.886.101.20003.20007.20127.20067.20004,02-24902401,新北市貢寮區仁里村研海街62號,ou=龍門施工處,ou=核能火力發電工程處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
台灣電力股份有限公司輸變電工程處,2.16.886.101.20003.20007.20127.20071,02-23212850,台北市牯嶺街73號,ou=輸變電工程處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
台灣電力股份有限公司輸變電工程處北區施工處,2.16.886.101.20003.20007.20127.20071.20001,02-23212850,台北市牯嶺街73號,ou=北區施工處,ou=輸變電工程處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
台灣電力股份有限公司輸變電工程處中區施工處,2.16.886.101.20003.20007.20127.20071.20002,04-25261191,台中縣豐原市田心里中山路209號,ou=中區施工處,ou=輸變電工程處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
台灣電力股份有限公司輸變電工程處南區施工處,2.16.886.101.20003.20007.20127.20071.20003,07-3572100,高雄市楠梓區旗楠路67號,ou=南區施工處,ou=輸變電工程處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
台灣電力股份有限公司核能火力發電工程處深澳施工處,2.16.886.101.20003.20007.20127.20067.20005,02-29340505,台北市文山區景隆街22號,ou=深澳施工處,ou=核能火力發電工程處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
董事會秘書室,2.16.886.101.20003.20007.20127.20074,02-23666217,台北市中正區羅斯福路3段242號24樓,ou=董事會秘書室,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
總經理副總經理辦公室,2.16.886.101.20003.20007.20127.20075,02-23651234,台北市中正區羅斯福路3段242號24,23樓,ou=總經理副總經理辦公室,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
企劃處,2.16.886.101.20003.20007.20127.20076,02-23651234,台北市中正區羅斯福路3段242號12樓,ou=企劃處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
發電處,2.16.886.101.20003.20007.20127.20077,02-2366-6511,台北市中正區羅斯福路3段242號18樓,ou=發電處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
供電處,2.16.886.101.20003.20007.20127.20078,02-23666592,台北市中正區羅斯福路3段242號12樓,ou=供電處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
電力調度處,2.16.886.101.20003.20007.20127.20079,02-23651234,台北市中正區羅斯福路3段242號12樓,ou=電力調度處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
業務處,2.16.886.101.20003.20007.20127.20080,02-23651234,台北市中正區羅斯福路3段242號25樓,ou=業務處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
材料處,2.16.886.101.20003.20007.20127.20081,02-23668415,台北市中正區羅斯福路3段243號8樓,ou=材料處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
燃料處,2.16.886.101.20003.20007.20127.20082,02-23651234,台北市中正區羅斯福路3段242號8樓,ou=燃料處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
財務處,2.16.886.101.20003.20007.20127.20083,02-23651234,台北市中正區羅斯福路3段242號8,9樓,ou=財務處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
秘書處,2.16.886.101.20003.20007.20127.20084,02-23651234,台北市中正區羅斯福路3段242號5樓,ou=秘書處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
電源開發處,2.16.886.101.20003.20007.20127.20085,02-23651234,台北市中正區羅斯福路3段242號22樓,ou=電源開發處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
營建處,2.16.886.101.20003.20007.20127.20086,02-23651234,台北市中正區羅斯福路3段242號16,17樓,ou=營建處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
會計處,2.16.886.101.20003.20007.20127.20087,02-23651234,台北市中正區羅斯福路3段242號10樓,ou=會計處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
系統規劃處,2.16.886.101.20003.20007.20127.20088,02-23651234,台北市中正區羅斯福路3段242號21樓,ou=系統規劃處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
資訊系統處,2.16.886.101.20003.20007.20127.20089,02-23666992,台北市中正區羅斯福路3段242號3,4樓,ou=資訊系統處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
核能技術處,2.16.886.101.20003.20007.20127.20090,02-23651234,台北市中正區羅斯福路3段242號17樓,ou=核能技術處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
核能安全委員會,2.16.886.101.20003.20007.20127.20091,02-23651234,台北市中正區羅斯福路3段242號17樓,ou=核能安全委員會,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
核能發電廠緊急計劃執行委員會,2.16.886.101.20003.20007.20127.20092,02-23668517,台北市中正區羅斯福路3段242號 25樓,ou=核能發電廠緊急計劃執行委員會,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
特種防護團,2.16.886.101.20003.20007.20127.20093,02-2366-7413,台北市羅斯福路3段242號,ou=特種防護團,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
公眾服務處,2.16.886.101.20003.20007.20127.20094,02-23667438,台北市中正區羅斯福路3段242號6樓,ou=公眾服務處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
法律事務室,2.16.886.101.20003.20007.20127.20095,02-23651234,台北市中正區羅斯福路3段242號27樓,ou=法律事務室,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
核能安全處,2.16.886.101.20003.20007.20127.20096,02-23651234,台北市中正區羅斯福路3段242號17樓,ou=核能安全處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
核能發電處,2.16.886.101.20003.20007.20127.20097,02-23651234,台北市中正區羅斯福路3段242號18,19樓,ou=核能發電處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,
政風處,2.16.886.101.20003.20007.20127.20098,02-23667370,台北市中正區羅斯福路3段242號11樓,ou=政風處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
董事會檢核室,2.16.886.101.20003.20007.20127.20102,02-23658239,台北市中正區羅斯福路3段242號17樓,ou=董事會檢核室,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
人力資源處,2.16.886.101.20003.20007.20127.20103,02-23651234,台北市中正區羅斯福路3段242號11樓,ou=人力資源處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,,,
澳洲辦事處,2.16.886.101.20003.20007.20127.20104,+612-92511606,Suite 8 Level 2, 58 Pitt Street Sydney, NSW 2000 Australia,ou=澳洲辦事處,ou=台灣電力股份有限公司,ou=經濟部,o=行政院,c=TW,,,
臺灣菸酒股份有限公司台北啤酒工場,2.16.886.101.20003.20004.20026.20056,02-27719131,台北市八德路2段85號,ou=台北啤酒工場,ou=臺灣菸酒股份有限公司,ou=財政部,o=行政院,c=TW,,,,,
中華郵政股份有限公司,2.16.886.101.20003.20008.20074,02-23921310,台北市金山南路2段55號,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,,
中華郵政股份有限公司臺北郵局,2.16.886.101.20003.20008.20074.20001,02-23114331#6760/6765,台北市忠孝西路1段114號,ou=臺北郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司板橋郵局,2.16.886.101.20003.20008.20074.20002,02-22570132#695/698,板橋市文化路1段395號,ou=板橋郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司臺中郵局,2.16.886.101.20003.20008.20074.20003,04-22215121#699/687,台中市民權路86號,ou=臺中郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司高雄郵局,2.16.886.101.20003.20008.20074.20004,07-2614171#710/711,高雄市中正三路177號,ou=高雄郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司基隆郵局,2.16.886.101.20003.20008.20074.20005,02-24210119,基隆市愛三路130號,ou=基隆郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司三重郵局,2.16.886.101.20003.20008.20074.20006,02-29882776#508,三重市中山路14號,ou=三重郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司桃園郵局,2.16.886.101.20003.20008.20074.20007,03-3323800,桃園市成功路1段51號,ou=桃園郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司新竹郵局,2.16.886.101.20003.20008.20074.20009,03-5256006,新竹市武昌街81號,ou=新竹郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司彰化郵局,2.16.886.101.20003.20008.20074.20011,04-7616690,彰化市中央路270號,ou=彰化郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司嘉義郵局,2.16.886.101.20003.20008.20074.20012,05-2240115,嘉義市文化路134號,ou=嘉義郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司臺南郵局,2.16.886.101.20003.20008.20074.20013,06-2261291#684/685,台南市成功路6號,ou=臺南郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司苗栗郵局,2.16.886.101.20003.20008.20074.20015,037-333493,苗栗縣苗栗市中正路532號,ou=苗栗郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司南投郵局,2.16.886.101.20003.20008.20074.20016,049-2220471,南投市三和二路30號,ou=南投郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司雲林郵局,2.16.886.101.20003.20008.20074.20017,05-5322245,雲林縣斗六市西平路1號,ou=雲林郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司新營郵局,2.16.886.101.20003.20008.20074.20018,06-6322711,新營市中山路126號,ou=新營郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司屏東郵局,2.16.886.101.20003.20008.20074.20019,08-7330222#683,屏東市民生路250號,ou=屏東郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司宜蘭郵局,2.16.886.101.20003.20008.20074.20020,03-9360337#686,宜蘭市中山路128號,ou=宜蘭郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司花蓮郵局,2.16.886.101.20003.20008.20074.20021,038-332334,花蓮市中山路408號,ou=花蓮郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司臺東郵局,2.16.886.101.20003.20008.20074.20022,089-318652,台東市大同路126號,ou=臺東郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司澎湖郵局,2.16.886.101.20003.20008.20074.20023,06-9272021,澎湖縣馬公市中正路70號,ou=澎湖郵局,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
中華郵政股份有限公司臺北郵件處理中心,2.16.886.101.20003.20008.20074.20024,02-23517283,臺北市金山南路2段86號,ou=臺北郵件處理中心,ou=中華郵政股份有限公司,ou=交通部,o=行政院,c=TW,,,,,
行政處,2.16.886.101.90011.20002.20054,049-2234462,南投縣南投市中興路660號,ou=行政處,o=縣政府,l=南投縣,c=TW,,,,,,
苗栗縣政府稅務局,2.16.886.101.90007.20002.20052,037-331900,苗栗市府前路46號,ou=稅務局,o=縣政府,l=苗栗縣,c=TW,,,,,,
行政院農業委員會水土保持局臺南分局,2.16.886.101.20003.20024.20005.20013,06-2684367,台南市東區林森路1段316號,ou=臺南分局,ou=水土保持局,ou=農業委員會,o=行政院,c=TW,,,,,
內政部營建署城鄉發展分署,2.16.886.101.20003.20001.20002.20015,02-27721350,台北市八德路2段342號,ou=城鄉發展分署,ou=營建署,ou=內政部,o=行政院,c=TW,,,,,
竹南分局,2.16.886.101.90007.20002.20052.20001,037-472215,苗栗縣竹南鎮福德路135號,ou=竹南分局,ou=稅務局,o=縣政府,l=苗栗縣,c=TW,,,,,
民政處,2.16.886.101.90006.20002.20054,03-5216121,新竹市中正路120號,ou=民政處,o=市政府,l=新竹市,c=TW,,,,,,
財政處,2.16.886.101.90006.20002.20055,03-5216121,新竹市中正路120號,ou=財政處,o=市政府,l=新竹市,c=TW,,,,,,
產業發展處,2.16.886.101.90006.20002.20056,03-5216121,新竹市中正路120號,ou=產業發展處,o=市政府,l=新竹市,c=TW,,,,,,
教育處,2.16.886.101.90006.20002.20057,03-5216121,新竹市中正路120號,ou=教育處,o=市政府,l=新竹市,c=TW,,,,,,
工務處,2.16.886.101.90006.20002.20058,03-5216121,新竹市中正路120號,ou=工務處,o=市政府,l=新竹市,c=TW,,,,,,
交通處,2.16.886.101.90006.20002.20059,03-5216121,新竹市中正路120號,ou=交通處,o=市政府,l=新竹市,c=TW,,,,,,
都市發展處,2.16.886.101.90006.20002.20060,03-5216121,新竹市中正路120號,ou=都市發展處,o=市政府,l=新竹市,c=TW,,,,,,
社會處,2.16.886.101.90006.20002.20061,03-5216121,新竹市中正路120號,ou=社會處,o=市政府,l=新竹市,c=TW,,,,,,
地政處,2.16.886.101.90006.20002.20062,03-5216121,新竹市中正路120號,ou=地政處,o=市政府,l=新竹市,c=TW,,,,,,
勞工處,2.16.886.101.90006.20002.20063,03-5324900,新竹市國華街69號5樓,ou=勞工處,o=市政府,l=新竹市,c=TW,,,,,,
觀光處,2.16.886.101.90006.20002.20064,03-5216121,新竹市中正路120號,ou=觀光處,o=市政府,l=新竹市,c=TW,,,,,,
行政處,2.16.886.101.90006.20002.20065,03-5216121,新竹市中正路120號,ou=行政處,o=市政府,l=新竹市,c=TW,,,,,,
人事處,2.16.886.101.90006.20002.20066,03-5216121,新竹市中正路120號,ou=人事處,o=市政府,l=新竹市,c=TW,,,,,,
主計處,2.16.886.101.90006.20002.20067,03-5216121,新竹市中正路120號,ou=主計處,o=市政府,l=新竹市,c=TW,,,,,,
政風處,2.16.886.101.90006.20002.20068,03-5216121,新竹市中正路120號,ou=政風處,o=市政府,l=新竹市,c=TW,,,,,,
新竹市稅務局,2.16.886.101.90006.20002.20069,03-5225161,新竹市中央路112號,ou=稅務局,o=市政府,l=新竹市,c=TW,,,,,,
嘉義縣家庭教育中心,2.16.886.101.90013.20002.20072,05-3620747,嘉義縣太保市祥和新村祥和二路東段8號,ou=家庭教育中心,o=縣政府,l=嘉義縣,c=TW,,,,,,
教育處,2.16.886.101.90022.20002.20049,089-322002,台東市博愛路306號,ou=教育處,o=縣政府,l=臺東縣,c=TW,,,,,,
教育網路中心,2.16.886.101.90022.20002.20049.20001,089-359542,台東市博愛路306號,ou=教育網路中心,ou=教育處,o=縣政府,l=臺東縣,c=TW,,,,,
行政處,2.16.886.101.90001.20002.20065,02-24201122,基隆市義一路1號,ou=行政處,o=市政府,l=基隆市,c=TW,,,,,,
研考處,2.16.886.101.90001.20002.20067,02-24201122,基隆市義一路1號,ou=研考處,o=市政府,l=基隆市,c=TW,,,,,,
財政處,2.16.886.101.90001.20002.20068,02-24201122,基隆市義一路1號,ou=財政處,o=市政府,l=基隆市,c=TW,,,,,,
都市發展處,2.16.886.101.90001.20002.20069,02-24201122,基隆市義一路1號,ou=都市發展處,o=市政府,l=基隆市,c=TW,,,,,,
工務處,2.16.886.101.90001.20002.20070,02-24201122,基隆市義一路1號,ou=工務處,o=市政府,l=基隆市,c=TW,,,,,,
教育處,2.16.886.101.90001.20002.20071,02-24301505,基隆市安樂路164號8樓,ou=教育處,o=市政府,l=基隆市,c=TW,,,,,,
人事處,2.16.886.101.90001.20002.20072,02-24201122,基隆市義一路1號,ou=人事處,o=市政府,l=基隆市,c=TW,,,,,,
民政處,2.16.886.101.90001.20002.20073,02-24201122,基隆市義一路1號,ou=民政處,o=市政府,l=基隆市,c=TW,,,,,,
社會處,2.16.886.101.90001.20002.20074,02-24201122,基隆市義一路1號,ou=社會處,o=市政府,l=基隆市,c=TW,,,,,,
交通旅遊處,2.16.886.101.90001.20002.20075,02-24258236,基隆市信二路301號3樓,ou=交通旅遊處,o=市政府,l=基隆市,c=TW,,,,,,
政風處,2.16.886.101.90001.20002.20076,02-24201122,基隆市義一路1號,ou=政風處,o=市政府,l=基隆市,c=TW,,,,,,
地政處,2.16.886.101.90001.20002.20077,02-24201122,基隆市義一路1號,ou=地政處,o=市政府,l=基隆市,c=TW,,,,,,
產業發展處,2.16.886.101.90001.20002.20078,02-24258389,基隆市信二路301號3樓,ou=產業發展處,o=市政府,l=基隆市,c=TW,,,,,,
花蓮縣地方稅務局,2.16.886.101.90021.20002.20049,03-8226121,花蓮縣花蓮市府前路19號,ou=地方稅務局,o=縣政府,l=花蓮縣,c=TW,,,,,,
